objid,u,g,r,i,dered_u,dered_g,dered_r,dered_i,z,camcol,field,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,specobjid,specClass,z,objType,mag_0,mag_1,mag_2
588017116126314577,19.418245,19.257708,19.199137,19.082449,19.3664,19.219561,19.171469,19.06147,2.04053,5,143,19.428366,19.280922,19.195528,19.082579,18.793633,413151919930867712,3,2.04053,1,19.387066,19.279327,19.118307
588017565484843020,19.049753,18.486609,18.574924,18.487316,18.904619,18.37982,18.497473,18.428587,2.3135,2,106,19.05135,18.497528,18.582212,18.480249,18.218456,452558278539345920,4,2.3135,1,18.630917,18.719753,18.659397
588017566024728712,20.782051,18.313044,17.408886,17.30801,20.623682,18.196518,17.324371,17.243925,3.50987,3,152,20.765125,18.293209,17.409075,17.310896,17.19252,453684453282152448,4,3.50987,1,18.150492,17.287582,17.16317
588017566556422204,18.935329,19.00625,19.000668,18.876619,18.836428,18.933479,18.947887,18.836597,2.08561,4,73,18.925917,18.999725,18.992294,18.862455,18.625904,451713833099067392,3,2.08561,1,18.992653,18.984745,18.803696
588017569240449035,19.15473,18.383621,18.135815,18.02297,19.029293,18.291327,18.068874,17.972212,2.3321,1,68,19.162832,18.406475,18.14588,18.028397,17.814472,505760489926557696,3,2.3321,1,18.22237,18.04793,17.937218
588017570314518583,19.863424,19.215071,19.121475,19.118176,19.72718,19.114824,19.048767,19.063044,2.44746,3,73,19.862438,19.226154,19.107925,19.119961,18.939665,477891279628271616,3,2.44746,1,19.03738,18.91288,18.913944
588017603612574376,26.056425,25.292156,21.294502,19.85001,25.940046,25.206526,21.232395,19.802916,4.78321,1,257,25.696081,25.131361,21.523642,20.029539,19.861698,386693048056152064,3,4.78321,1,24.285721,21.926968,20.395155
588017704543125672,20.015888,19.470367,19.027067,18.612265,19.798916,19.310722,18.911278,18.524466,2.17878,5,239,20.049141,19.527067,19.089653,18.648254,18.353506,454247266748727296,3,2.17878,1,19.625109,19.175793,18.795691
588017704564621436,23.237949,18.178358,17.175877,17.021128,23.05089,18.040722,17.076052,16.945433,3.55117,5,567,23.206047,18.177441,17.179159,17.025591,16.81291,485494184069824512,4,3.55117,1,18.035625,17.028322,16.872498
588017711512354929,22.536247,19.94903,19.680454,19.564716,22.468906,19.899481,19.644518,19.537466,3.08039,2,85,22.444901,19.956278,19.680557,19.580542,19.490263,470574235836743680,4,3.08039,1,19.741402,19.488287,19.451397
588017713660428348,20.012762,19.289206,19.190371,19.01568,19.908199,19.212271,19.134571,18.97337,2.6423,6,94,19.966064,19.297993,19.213287,19.038744,18.791874,470855771567947776,4,2.6423,1,19.421131,19.248034,19.135929
588017713662591130,25.524355,19.889587,19.006329,18.723812,25.408091,19.804041,18.944284,18.676765,3.19041,6,127,25.466242,19.893126,19.012573,18.740873,18.632309,471418739695288320,3,3.19041,1,19.930502,19.000957,18.722677
588017720106745942,25.122629,19.944439,19.386845,19.344069,25.064781,19.901876,19.355974,19.32066,3.29901,2,153,25.176525,19.95504,19.382605,19.339434,19.360592,407803915875123200,3,3.29901,1,19.674755,19.220236,19.189768
588017721178194033,25.419882,21.055361,20.076923,20.052502,25.301384,20.96817,20.013685,20.004551,3.76636,4,118,25.398899,21.06769,20.117443,20.071802,20.196203,406396263018266624,3,3.76636,1,21.113079,20.104839,20.110136
588017725482336414,22.047876,20.069054,19.723429,19.6626,21.855755,19.927692,19.620903,19.584856,3.3219,4,258,22.011412,20.065527,19.748621,19.664661,19.684742,507169033401925632,4,3.3219,1,20.097406,19.679382,19.652555
588017726007017512,19.266705,19.08939,18.969753,18.884125,19.140959,18.996868,18.902649,18.833241,2.1126,5,72,19.272923,19.101618,18.97086,18.892019,18.665453,456217685789769728,3,2.1126,1,19.035326,18.958294,18.869488
588017726010163301,22.944551,20.592573,20.181314,20.198559,22.859245,20.529806,20.13579,20.16404,2.99008,5,120,22.950102,20.59395,20.186262,20.207939,20.004719,457344654900199424,3,2.99008,1,20.888176,20.467762,20.583168
588017726017175555,19.581581,19.033443,18.890917,18.89805,19.456169,18.941166,18.82399,18.847301,2.4716,5,227,19.585915,19.046358,18.885466,18.897142,18.738787,506044640919552000,4,2.4716,1,19.112774,18.983858,19.003351
588017728688226317,19.033632,18.887045,18.953991,18.925571,18.927944,18.80928,18.897589,18.882805,2.11323,2,24,19.023111,18.888744,18.951265,18.915308,18.755466,457625072702586880,3,2.11323,1,19.205557,19.213999,19.10338
588017730304671846,22.203033,20.014257,19.261515,18.711988,22.063387,19.911507,19.186991,18.655479,2.45241,5,113,22.149811,20.042894,19.293306,18.738592,18.228233,505481691628830720,3,2.45241,1,20.06769,19.319607,18.821512
588017947210350660,25.088827,20.076681,18.938789,18.8057,25.0581,20.054071,18.922392,18.793266,3.7162,1,263,25.117496,20.066944,18.931479,18.812954,18.757475,412307391158157312,4,3.7162,1,20.091393,19.155195,18.929173
587722952767177064,19.967598,19.416515,19.19854,19.056988,19.509754,19.079638,18.954208,18.871719,2.2187,3,520,19.97982,19.427061,19.202627,19.052515,18.765612,96486454120677376,3,2.2187,1,19.350742,19.159756,19.073732
587722983353483385,19.795988,19.56621,19.144348,18.929066,19.66342,19.468668,19.073603,18.875422,2.08676,4,286,19.796415,19.550453,19.14015,18.92761,18.692402,81569565439426560,3,2.08676,1,19.459381,19.061256,18.893488
587722983371243591,19.63438,19.034489,18.936069,18.911846,19.346201,18.822449,18.78228,18.795233,2.29463,4,557,19.61887,19.035955,18.915785,18.906343,18.731672,87760618559373312,3,2.29463,1,19.049324,18.865532,18.864361
587722984427880564,19.575136,18.376709,18.322582,18.271099,19.449671,18.284393,18.255627,18.220329,2.88476,6,296,19.573948,18.387297,18.326286,18.28537,18.136847,81850829492977664,4,2.88476,1,18.599586,18.427549,18.374929
587722984432861374,19.899979,18.476334,18.250307,18.130344,19.736752,18.356234,18.1632,18.064295,2.69829,6,372,19.882813,18.476194,18.255535,18.136814,17.953106,83539864066195456,4,2.69829,1,18.448689,18.209068,18.060047
587722984437383418,24.894884,20.737452,19.479235,19.323103,24.704603,20.597445,19.377689,19.246105,3.92377,6,441,24.611265,20.726391,19.475077,19.322569,19.187527,84947059110576128,4,3.92377,1,20.669113,19.432014,19.236828
587724199349125256,21.149746,20.032969,19.387026,18.985565,20.751221,19.739738,19.174351,18.824301,2.4619,5,27,21.111048,20.051311,19.400259,19.004313,18.574127,117879094611279872,4,2.4619,1,20.049538,19.522224,19.206272
587724241227022369,22.691132,18.611488,18.131477,17.96043,22.476948,18.453894,18.017178,17.87376,3.34428,3,57,22.642611,18.650146,18.158375,17.99338,17.814207,128856978549112832,4,3.34428,1,18.560541,18.061886,17.902927
587724242837438497,18.649689,18.305971,18.159739,18.071543,18.456896,18.164116,18.056854,17.993528,2.15541,6,54,18.676954,18.344414,18.182692,18.104362,17.867647,128575543502176256,3,2.15541,1,18.3918,18.186199,18.157627
587724650334453927,23.190111,20.840464,19.197416,18.989023,23.015781,20.712193,19.104383,18.91848,4.25272,5,237,23.172596,20.845728,19.230965,19.016973,18.956406,94517456927719424,4,4.25272,1,21.030514,19.270569,19.058138
587725039015362664,18.352201,18.34725,18.261826,17.97682,18.146111,18.19561,18.151844,17.893425,2.06793,1,29,18.363302,18.361336,18.278484,17.99555,17.793941,92266918924255232,3,2.06793,1,18.43454,18.311079,18.04262
587725039019884635,19.659348,18.978472,18.922548,18.787413,19.466677,18.836706,18.819729,18.709448,2.44618,1,98,19.63835,19.0044,18.920254,18.775311,18.443762,93955851093540864,4,2.44618,1,19.074799,19.02972,18.930084
587725039027027987,19.430225,18.95421,18.831297,18.819363,19.2582,18.827635,18.739494,18.749752,2.1859,1,207,19.469774,18.99794,18.862963,18.841402,18.720022,96204974769307648,3,2.1859,1,19.011723,18.911613,18.977308
587725074993250548,22.088724,20.584747,20.285366,20.529493,21.915005,20.456926,20.192659,20.459196,2.8002,4,144,22.098791,20.607347,20.307005,20.556187,20.206493,133642479562915840,3,2.8002,1,20.670036,20.549479,20.932194
587725470663311532,19.531708,19.361395,19.172859,19.095335,19.272703,19.170822,19.034639,18.990528,2.02337,5,86,19.517715,19.38302,19.170488,19.093468,18.945337,122664447339659264,3,2.02337,1,19.215889,19.149271,19.09952
587725817477988412,19.924036,19.454361,19.08551,19.036411,19.760149,19.333775,18.998051,18.970093,2.39463,3,26,19.911522,19.46394,19.07646,19.040104,18.935266,136456830145527808,4,2.39463,1,19.615021,19.267862,19.106247
587725818566869260,20.99663,19.783564,19.690664,19.514931,20.880732,19.698288,19.628815,19.468033,2.53392,5,257,21.001616,19.799397,19.702267,19.535837,19.120708,140679302189416448,4,2.53392,1,19.753197,19.649071,19.529312
587725818575192071,19.82457,19.445173,19.247778,19.237715,19.711298,19.36183,19.18733,19.191879,2.2428,5,384,19.842804,19.469412,19.272758,19.261118,19.239611,175582470043860992,3,2.2428,1,19.367184,19.165369,19.193293
587725819103608927,19.400181,19.374239,19.272797,19.129967,19.310801,19.308474,19.225098,19.093798,2.09396,6,255,19.382032,19.371527,19.271749,19.133017,18.826633,140679302340411392,3,2.09396,1,19.196529,19.230612,19.135403
587725819106754624,19.795427,19.214127,19.071457,18.961159,19.731932,19.167406,19.037571,18.935465,2.18347,6,303,19.79418,19.211958,19.053093,18.962488,18.676407,172768983181688832,3,2.18347,1,19.177948,19.006165,18.955315
587725980419096741,20.055288,18.683304,18.533131,18.460222,19.773304,18.475822,18.382648,18.346115,2.9538,2,38,20.039524,18.675238,18.520802,18.459387,18.418932,124071836647424000,4,2.9538,1,18.572174,18.48028,18.430067
587725981226958941,19.445681,19.094328,18.871635,18.804527,19.276932,18.970163,18.781582,18.736242,2.07359,4,77,19.442722,19.097069,18.861488,18.799654,18.771002,125760745953558528,3,2.07359,1,19.143078,18.906742,18.785559
587725994649845959,19.346466,19.394667,19.33548,19.158405,19.213074,19.296516,19.264294,19.104427,2.0744,5,94,19.341856,19.398531,19.342155,19.155607,18.919464,177834390519283712,3,2.0744,1,19.33787,19.281595,19.116829
587726014549524532,19.426823,18.897655,18.745781,18.771505,19.210888,18.738771,18.630545,18.684126,2.52242,2,635,19.430387,18.912535,18.743364,18.774958,18.593065,151094029323337728,4,2.52242,1,19.081291,18.9114,18.870556
587726031712288963,23.900604,20.720448,19.508417,19.402117,23.791864,20.640438,19.450388,19.358114,3.84883,2,374,23.550085,20.701223,19.512817,19.407362,19.504007,145746005424340992,4,3.84883,1,20.746059,19.626095,19.54146
587726032767287540,21.434116,19.456272,19.352331,19.236471,21.279818,19.342741,19.269989,19.174034,3.13458,4,88,21.392662,19.459515,19.344343,19.232336,19.061989,133360698829832192,4,3.13458,1,19.668827,19.422949,19.351397
587726032770629843,19.913485,19.540224,19.264133,19.111549,19.202156,19.016836,18.884529,18.823706,2.00297,4,139,19.911757,19.542257,19.2703,19.117506,19.041786,135331281855578112,3,2.00297,1,19.693733,19.60475,19.538897
587742061062062230,25.130541,20.648399,19.212225,19.167715,24.988508,20.543894,19.136429,19.110241,3.94061,3,297,24.738283,20.674343,19.252695,19.192055,19.091822,669015485831970816,4,3.94061,1,20.902746,19.330889,19.335552
587742772951187577,19.892639,19.237772,19.076403,19.119972,19.744362,19.12867,18.997272,19.059971,2.37584,1,271,19.884209,19.256456,19.085745,19.130392,18.918896,731504914538168320,4,2.37584,1,18.743221,18.68185,18.79958
587742775100309588,21.171673,19.142006,18.80315,18.726328,21.06142,19.060884,18.744314,18.681713,3.1474,5,296,21.158972,19.146236,18.793785,18.72303,18.787901,732067913816604672,4,3.1474,1,19.187946,18.801434,18.637924
587742775103586462,19.758692,19.230528,19.086908,18.972254,19.665405,19.161888,19.037125,18.934505,2.2259,5,346,19.75733,19.262197,19.112818,18.988319,18.86845,733476322721923072,3,2.2259,1,19.13451,19.024082,18.981094
587742775636132062,25.985785,21.564732,20.037188,19.932014,25.868578,21.478493,19.97464,19.884586,4.04034,6,280,25.958155,21.564941,20.06881,19.958794,19.752083,731786399484739584,4,4.04034,1,21.413387,19.906277,19.731739
587742863670706229,19.500889,19.31831,19.223839,19.044416,19.415253,19.255299,19.178139,19.009764,2.10766,2,93,19.484634,19.333935,19.240421,19.046707,18.826538,701385472986841088,3,2.10766,1,18.943306,18.926474,18.827181
587742863671623689,19.090965,18.429762,18.327314,18.315937,18.969854,18.340649,18.262682,18.26693,2.2679,2,107,19.11355,18.456104,18.330465,18.312979,18.095009,702231268246421504,3,2.2679,1,18.397169,18.27969,18.287148
588015509804023865,20.007856,18.835152,18.691343,18.582321,19.81171,18.690828,18.586668,18.502949,3.00919,5,74,20.002491,18.838558,18.694103,18.591379,18.459,108590677876539392,4,3.00919,1,18.76054,18.587456,18.446762
588015509823029288,18.361883,18.561733,18.601547,18.313707,18.230799,18.465282,18.531593,18.260662,2.01644,5,364,18.361683,18.580507,18.604826,18.313055,18.165075,114782883188572160,3,2.01644,1,18.576069,18.606564,18.297943
588015510337618079,18.939548,18.383112,18.272114,18.349211,18.722557,18.223452,18.156315,18.261404,2.41416,6,24,18.941547,18.398794,18.27813,18.364315,18.172863,107464494879342592,4,2.41416,1,18.477198,18.436514,18.547895
588015510343122990,19.262358,18.965553,18.750111,18.541113,19.131126,18.868996,18.680079,18.48801,2.03871,6,108,19.246527,18.985371,18.76967,18.524982,18.423134,109153258559242240,3,2.03871,1,18.784082,18.642632,18.524733
588016527171780692,19.759237,19.179653,19.10441,19.103794,19.702225,19.137703,19.073984,19.080723,2.73915,4,34,19.75956,19.187654,19.112627,19.107813,19.077557,381907845894897664,4,2.73915,1,19.017035,18.928795,18.920414
588016527708586017,23.628614,20.111618,19.603828,19.525421,23.552471,20.055592,19.563194,19.49461,3.33637,5,33,23.554989,20.131567,19.625502,19.545355,19.435717,381907845345443840,4,3.33637,1,20.128954,19.649307,19.599125
588016839637139528,21.633631,19.521124,19.148212,19.061096,21.406456,19.353971,19.026979,18.969168,3.00194,2,133,21.589428,19.531404,19.134258,19.055967,19.07494,446928266700259328,4,3.00194,1,19.655994,19.301094,19.118462
588016840168702519,24.474192,19.407827,18.301077,18.232708,24.176064,19.188467,18.141979,18.112068,3.74705,3,52,24.40468,19.390944,18.295784,18.225327,18.204132,445802268457959424,4,3.74705,1,19.462507,18.282909,18.237659
588016840709963896,19.444633,18.790995,18.708908,18.601229,19.2391,18.639765,18.599224,18.518059,2.38351,4,119,19.418621,18.799908,18.725746,18.595005,18.343729,446646712732221440,3,2.38351,1,18.703697,18.640642,18.596157
588016840710029638,23.46471,22.431458,21.25514,19.903988,23.221197,22.252283,21.125189,19.805449,4.78418,4,120,23.465357,22.527044,21.395901,19.997431,19.857477,446928268008882176,0,4.78418,1,22.467655,21.183037,19.896843
588016877756612686,24.534605,19.399254,18.774069,18.461338,24.379251,19.284946,18.691164,18.398474,3.31739,1,158,24.381493,19.39135,18.768394,18.463345,18.38954,447491251164413952,4,3.31739,1,19.505861,18.855963,18.525848
588016878832058592,24.233925,21.116472,19.761187,19.562162,24.106821,21.022949,19.693356,19.510729,3.75178,3,184,23.959183,21.113441,19.739237,19.542093,19.296167,448054218830381056,3,3.75178,1,21.343563,19.900543,19.711632
588016891708637297,21.492603,19.8426,19.635136,19.549734,21.439152,19.80327,19.606611,19.528105,3.13757,3,57,21.512493,19.875698,19.659601,19.567835,19.496302,448898713927024640,4,3.13757,1,19.847088,19.645422,19.589222
588016891709685772,18.458487,18.376116,18.337627,18.255859,18.408392,18.339256,18.310894,18.235588,2.06109,3,73,18.456921,18.375902,18.363529,18.274397,18.125816,449461688719114240,3,2.06109,1,18.649565,18.4897,18.392942
588017110216212567,19.552153,18.819271,18.710217,18.712355,19.49254,18.77541,18.678404,18.688232,2.35719,2,74,19.55014,18.830809,18.715914,18.723227,18.541006,404425932854525952,4,2.35719,1,18.770012,18.678865,18.700413
588017110754460385,24.524118,23.428165,20.682665,20.172979,24.459333,23.380497,20.648092,20.146763,4.31832,3,95,24.472927,23.433031,20.669861,20.149742,20.033249,404988882128470016,3,4.31832,1,24.132984,20.964863,20.247616
588017113977389110,19.919525,19.334074,19.206741,19.063044,19.823605,19.263496,19.155552,19.024229,2.39974,1,121,19.905508,19.340488,19.219612,19.079363,18.833441,412588826679050240,4,2.39974,1,19.387836,19.204556,19.109179
588017114517209091,19.083103,18.517235,18.413322,18.383705,19.028345,18.476944,18.3841,18.361547,2.34096,2,166,19.103624,18.567446,18.427298,18.401752,18.237251,392604214695559168,4,2.34096,1,18.510387,18.445177,18.448975
588017115586756673,19.290806,19.012156,18.927925,18.936689,19.194921,18.941605,18.876757,18.89789,2.02875,4,102,19.296673,19.008516,18.933062,18.938211,18.800917,412025795393880064,3,2.02875,1,19.185253,19.047661,19.002911
588017115592524006,23.937128,20.354557,19.314323,19.168091,23.871763,20.306461,19.279442,19.14164,3.71111,4,190,23.844177,20.354275,19.313986,19.173519,19.212635,393167182386692096,3,3.71111,1,20.668665,19.419813,19.252605
588017115594489952,20.07745,19.254374,19.047144,18.783451,20.015368,19.208694,19.014013,18.758329,2.58811,4,220,20.092157,19.264153,19.068089,18.804226,18.583185,393730279866368000,3,2.58811,1,19.303358,19.075144,18.860641
588017569779089497,22.260366,20.315199,20.067501,19.755802,22.055813,20.16469,19.95834,19.673029,2.74699,2,95,22.199841,20.304979,20.074755,19.768557,19.307867,478172771067625472,3,2.74699,1,20.476185,20.049036,19.752335
588017603626795079,19.429325,19.081724,18.901333,18.945278,19.301334,18.987549,18.833029,18.893486,3.35061,1,474,19.500454,19.166941,19.001318,19.055719,18.939259,381343953728831488,3,3.35061,1,19.178057,18.974379,18.985924
588017604157898799,19.001902,18.443562,18.437208,18.397608,18.956635,18.410255,18.413052,18.37929,2.45623,2,386,19.0058,18.457605,18.450336,18.409151,18.207352,379656262670876672,4,2.45623,1,18.415848,18.485113,18.515102
588017604164255767,19.556862,19.0205,18.977118,19.050436,19.396732,18.902678,18.891663,18.98564,2.47823,2,483,19.555086,19.044077,18.992992,19.072805,18.907438,381625467351859200,4,2.47823,1,19.218948,19.118317,19.157684
